PacketCounter;SchouderLinks_EUL;SchouderLinks_ACC;SchouderLinks_GYR;BovenLinks_ACC;BovenLinks_QUAT;BovenLinks_GYR;OnderLinks_ACC;OnderLinks_EUL;OnderLinks_GYR;Sternum_ACC;Sternum_QUAT;Sternum_GYR;SchouderRechts_ACC;SchouderRechts_QUAT;SchouderRechts_GYR;BovenRechts_ACC;BovenRechts_QUAT;BovenRechts_GYR;OnderRechts_ACC;OnderRechts_QUAT;OnderRechts_GYR
1814;151,6065965;9,425931701;13,08622423;10,45319822;0,627452926;22,14616732;12,49144581;182,7510793;39,40160785;4,367027765;1,243329276;7,597843117;9,954715761;0,999898454;41,3908469;10,55969883;0,887785626;40,74670322;9,964774867;0,949047731;60,96584284
1815;151,5416951;9,24154859;10,37852036;10,24265637;0,625190116;40,67600666;10,85562964;182,1735589;73,56773779;11,32681717;1,242965335;12,03671487;9,959826199;0,999911818;47,686638;10,45835612;0,886298096;46,33384034;10,29581627;0,946881206;59,07974374
1816;151,4480414;9,393673975;15,51619644;9,732971051;0,622154817;47,74942178;8,654669522;181,5331123;78,39718297;18,96615427;1,242153645;21,90195971;10,08170038;0,999914133;47,32322983;10,31184287;0,88496495;47,63294129;10,43989429;0,944972634;51,983422
1817;151,337401;9,553750174;22,63311363;9,359725421;0,618754405;41,98678513;7,572895872;180,9303314;59,31199654;22,19213625;1,241490676;22,25584993;10,39971828;0,99990339;42,86395979;10,19427109;0,883605978;42,36500724;10,29570458;0,943373203;45,46904598
1818;151,1856044;9,532756527;30,70299772;8,796367626;0,615558295;36,31503255;7,752674384;180,4643443;41,38613878;21,32589376;1,241271344;18,7063195;10,77043061;0,999878541;36,69774756;10,17115672;0,882095356;34,06495724;10,25678151;0,942083579;40,16543269
1819;150,9992802;10,05163469;39,35032173;9,005902585;0,613358708;35,78981009;8,842655111;180,2376484;30,63121898;18,52108036;1,241342159;18,27084763;10,9543644;0,999835402;33,35724885;10,35649481;0,880276237;30,56079368;10,29024352;0,941054905;35,87757942
1820;150,8342057;10,67573494;40,66860989;10,48644202;0,611435133;42,57694936;9,543044442;180,2451902;11,03117467;13,17566725;1,241467412;20,108452;10,82643552;0,999770647;31,62889792;10,44846718;0,877924927;35,1033611;10,23200394;0,940243998;32,86053652
1821;150,678649;10,51890276;41,08149344;11,93434694;0,608629555;59,7355758;10,56608778;180,2604643;25,67074081;6,726866223;1,241465063;24,593565;10,55351153;0,999679572;32,00510213;10,46188746;0,875210689;39,85187877;10,06447754;0,939557528;33,58982505
1822;150,519077;10,58040977;47,16123753;12,01273688;0,604431241;96,1040925;12,0329916;180,302575;45,50108455;1,96792939;1,241318271;28,99133468;10,34326733;0,99955351;34,87604508;10,15081526;0,872006534;46,19281931;9,757132193;0,939314888;32,4944885
1823;150,239387;11,09583079;60,9577013;11,8781379;0,599238239;134,1317429;11,77687058;180,5221975;40,57636622;4,968581874;1,241213792;30,13368794;10,35979285;0,999378217;40,49626762;9,892015198;0,868197101;54,52033461;9,649783257;0,939875187;24,70476225
1824;149,8712976;11,67007607;75,03076292;12,37769045;0,593112823;167,7787145;12,16449512;181,1413054;60,96434211;8,279829188;1,241329427;28,01157146;10,00175032;0,999138162;46,43930115;10,09271349;0,863553863;66,76530557;9,881305577;0,941343316;35,5049035
1825;149,6269944;11,17035748;83,9618158;14,10568021;0,586878513;210,69646;14,39223047;182,3493765;111,0378504;11,46696883;1,241775695;24,71962855;9,542377404;0,99881372;53,12877717;10,21910109;0,858124094;78,83048979;9,898285803;0,943565225;59,50055999
1826;149,5230501;9,978964951;105,3814498;15,26308152;0,579397113;261,4711703;13,45308165;184,3665401;164,3311772;15,17247901;1,242242967;22,83584258;9,337382254;0,998384386;60,91436751;9,978716061;0,851942981;89,17609052;10,31140566;0,946404155;77,13376445
1827;149,5524382;8,715814878;136,4238858;15,07630889;0,57153229;296,7880715;11,01639377;186,9115061;215,2291971;19,38209342;1,242206359;24,33724725;9,316843662;0,997821786;69,49757249;9,676797356;0,844911569;98,76595585;10,46647572;0,949691255;91,05028459
1828;149,7832011;8,521540669;159,2331919;13,39770699;0,565319418;311,8645291;10,73464935;187,281183;260,5066129;24,74190462;1,241587655;29,70879917;9,195431606;0,997098942;77,82962444;9,563989453;0,837036385;107,5667758;10,17556706;0,953130252;97,41637366
1829;150,0329157;8,342566053;164,0065138;12,33615317;0,561175663;314,0819612;12,92244116;186,063853;293,3697309;31,63334036;1,240519114;35,10524244;9,230571483;0,996214262;84,159532;9,392254832;0,828341768;116,3838999;10,06071869;0,956586225;99,31607998
1830;150,1106682;9,944169682;150,6186952;12,28276627;0,560711931;318,6185907;14,87563459;184,7033496;310,0175741;40,28515312;1,239004358;40,52505957;9,311750784;0,995197651;86,98826387;9,493482543;0,818733755;125,8352031;10,02266605;0,959991147;99,85703785
1831;149,9485668;9,955554017;134,3420148;13,84736926;0,563238133;321,5066235;14,58726034;183,1288564;336,0132199;45,697767;1,237127919;45,08638647;9,399787436;0,99411177;85,81483831;9,856640164;0,808248221;133,8612743;10,06009994;0,963258089;98,0095583
1832;149,4389922;10,40140275;121,2976348;12,42675489;0,566536886;310,1572497;13,15628604;181,5701286;352,1823858;45,32281392;1,235633601;40,06182337;9,677908961;0,99298796;84,32879938;10,30541159;0,797148904;137,1306177;10,30388976;0,966426682;97,96645018
1833;148,8117943;10,49942114;110,8291808;11,23436019;0,570392914;294,6607566;12,4089577;180,5489469;360,162739;37,73823237;1,234772309;31,51003551;10,09644777;0,991913649;80,45252223;10,64649749;0,785919038;133,9286206;10,51546703;0,969524151;98,66875215
1834;148,1503353;9,700236245;96,56244814;10,16192923;0,575510155;278,7627899;12,09083459;180,2617032;349,9760028;30,43470415;1,234383367;29,88915965;9,967632708;0,990854095;74,15955033;10,40210173;0,774457718;132,5239149;10,3985497;0,972575939;100,1248466
1835;147,4247822;10,40747115;81,06453622;9,551715915;0,580680777;251,5485432;11,87593612;181,1502259;333,0908625;26,89878877;1,233760691;38,77480431;9,841537158;0,989803065;70,6951596;10,0336057;0,762887975;131,6945705;10,18345015;0,975574795;104,0349931
1836;146,7692683;10,3198187;65,85534947;8,730836213;0,58602387;208,4695018;12,37031925;183,6539525;305,9161327;16,21816774;1,232600322;46,58259528;10,07718255;0,98883916;67,77191004;9,912138589;0,751391548;130,2858815;10,200595;0,978391138;104,5913659
1837;146,2871186;10,2629379;47,22274721;7,908375283;0,591449461;161,2967939;12,7966535;187,6717631;267,6298353;4,787856997;1,231159791;51,03441094;10,28428099;0,988054286;64,79441004;9,998033162;0,740260723;125,7188693;10,37896669;0,980938013;100,9648859
1838;145,9497383;9,120593751;30,895643;6,712611746;0,596312566;110,9239847;11,21438689;192,7704206;235,6573969;5,398375275;1,22996242;48,03372081;10,69940389;0,987467938;68,5772225;10,20312414;0,729488098;118,8033677;10,13478626;0,983191741;96,24597686
1839;145,8799205;8,607330045;13,14472649;6,135741724;0,60059788;69,37693964;9,035884387;198,9672127;214,9918027;15,05346204;1,228648844;47,63113452;11,23127029;0,986984821;68,9731413;10,80290939;0,719304683;109,2814096;10,65829276;0,985163139;88,18160009
1840;146,2082376;9,059933222;22,50702543;5,793647903;0,604202231;59,01483467;12,75816439;205,7363978;171,861908;20,48917231;1,226782871;55,40171684;11,23944289;0,986487718;62,23271564;11,10860524;0,710067954;97,14771604;11,13474109;0,986888236;79,9626033
1841;146,7498997;9,691560039;36,66834158;6,020620842;0,606949548;82,90566258;16,24232363;209,881526;81,17462124;19,2144218;1,224125232;69,29613914;11,14685972;0,985968893;55,88926973;11,01224791;0,702060958;83,11736444;11,07227957;0,988451244;75,43818334
1842;147,5185534;10,93574404;54,35334183;6,735529802;0,607507121;120,8548899;7,979348296;208,1127775;80,9139786;16,24684257;1,22080144;81,38717851;11,07371905;0,985434451;46,09139056;10,64632196;0,695071569;70,91245927;10,73723254;0,989877677;73,99000125
1843;148,6163715;10,73079786;65,86669685;5,743859414;0,609550821;149,9694283;3,238919464;206,3061907;87,58283824;12,24388895;1,217828057;75,34593424;10,72922905;0,984891038;38,43753297;10,63387246;0,689016044;61,40210582;10,69313097;0,991160367;71,41687785
1844;149,769363;11,5906554;62,08236838;8,99139313;0,622072702;180,2621418;8,267315369;203,480373;162,7119133;5,607152511;1,215931531;56,17010559;10,8295136;0,984302269;34,36233253;10,4185508;0,683750655;52,44546468;10,61554404;0,992305431;68,84513726
1845;151,0167332;13,48619026;62,69370143;21,88870947;0,652493791;328,2365838;30,23228948;201,0731109;406,2208248;5,776988794;1,214948505;39,14309055;11,11897755;0,983622447;34,05051728;10,46950564;0,679450486;42,45973463;10,58406898;0,993302583;64,92823731
1846;152,2181522;13,46736539;64,37675189;20,68572258;0,66592128;139,4364434;41,65257349;201,325516;263,9477378;12,36945683;1,21412866;32,46210231;11,49718473;0,982873715;32,99523781;10,48171208;0,675845551;34,99666788;10,65392127;0,994180638;64,08043574
1847;153,0893561;12,15526158;44,8646487;14,75666309;0,665555566;38,6872537;9,348974185;201,1673434;103,4432105;16,52750814;1,213090392;31,43861181;12,02078223;0,982115024;30,73429164;10,32150744;0,672507074;32,06350766;10,70004844;0,995007885;62,91311907
1848;153,9094832;11,75605343;41,01479111;7,977931766;0,664878423;34,57658401;10,1521912;200,1823291;99,93864725;17,86298531;1,212675783;14,66967954;12,07653677;0,981373123;28,63880163;10,41922772;0,668972195;34,71963213;10,03688692;0,995780747;62,76919944
1849;154,7325528;11,15304059;45,14137271;6,457794792;0,667675821;53,34901376;7,37890861;199,1020604;81,30848286;21,36171289;1,213180545;8,66019973;11,73979382;0,980704304;28,68585283;10,54879239;0,665113119;40,38194029;9,42228855;0,996502238;70,25751664
1850;155,4596077;11,08394053;42,98970531;9,294116203;0,671768377;75,07073176;10,83958621;198,5227457;69,6080582;26,13884584;1,213697895;15,79009571;11,01890781;0,980194047;26,6134972;10,72421803;0,661082537;46,87722603;9,18115741;0,997189016;86,13341102
1851;156,0545149;11,01820941;38,39616042;12,21791806;0,675837729;75,41740254;13,11327944;198,0671395;64,69588953;30,80550379;1,214128334;18,86992597;10,51259793;0,979853679;25,46185895;11,23187429;0,656797072;54,4223938;9,462879102;0,997817419;103,8750624
1852;156,4216943;10,55711625;37,35273652;12,38660787;0,679858919;61,6609005;14,12884414;197,6362314;40,13594361;28,78640318;1,21385354;13,46174049;10,49952073;0,979633741;29,21139615;11,78055617;0,652146306;60,59886507;10,3228983;0,998354634;119,1524316
1853;156,5548745;9,808292633;40,02553745;10,92242081;0,683268159;51,09719222;10,9288868;197,3079982;29,73046764;15,77967472;1,212534427;23,4503499;10,31978062;0,979523361;29,35071896;12,00847099;0,647184975;63,36945309;10,96342891;0,99882877;128,1748649
1854;156,6265636;8,920906177;44,47982172;9,301254969;0,685591379;47,05865859;8,925474881;197,1143467;23,51036422;3,48645913;1,21070601;33,94417778;9,818571647;0,97946247;29,9595485;11,70002919;0,641925538;63,95028902;11,09429654;0,99925812;137,8786842
1855;156,7559873;8,608369618;49,77748141;9,224742606;0,688469389;53,01859028;9,42257418;197,1626174;11,40515755;16,07141773;1,208769634;38,29906543;9,225284297;0,979357123;30,3823915;11,17041064;0,636589487;64,17371738;11,07571616;0,99961461;143,8786517
1856;156,9574631;8,635834136;48,29572861;9,397302526;0,692515709;57,72014122;10,20568986;197,3210004;14,74027825;22,56133285;1,206792622;40,84559655;8,63267847;0,979171642;32,22385285;10,50844744;0,631210858;65,86903148;10,85256002;0,999864837;145,8859271
1857;157,3200949;8,50169313;42,19559253;9,665286992;0,696619476;53,02057682;10,11354455;197,4007015;13,4949277;20,19412536;1,204823107;41,12595626;8,02025234;0,978907679;34,3144159;9,709206211;0,625746935;69,99156815;10,28659528;0,999988685;152,4779627
1858;157,8357033;8,295164774;43,14191548;9,830581833;0,69944169;36,95421469;10,27363742;197,4821207;17,90846112;13,56631589;1,20247648;47,13055091;7,42000493;0,978573628;38,21324818;8,773160084;0,620275255;75,01569453;10,23791503;0,999980043;152,0553407
1859;158,4425792;8,40784126;44,70163086;9,224136624;0,701334419;24,30069065;9,512139607;197,5451128;20,0631173;8,721776238;1,199862558;52,11186136;6,8349113;0,97818326;45,24222962;7,907710826;0,614877606;80,09968595;10,00187282;0,999867796;144,287572
1860;159,1083858;8,334535613;44,75265602;8,796561049;0,702928492;20,57777893;8,814175021;197,5089804;13,97938126;4,44345889;1,196763092;60,08927389;6,566196224;0,977758871;53,55506393;7,227508306;0,609637198;83,02407008;9,669390282;0,999694281;131,2208359
1861;159,7957924;8,139972917;45,37593364;8,924876718;0,70434525;17,61199755;9,207238104;197,4611054;8,986255683;4,533999838;1,193439436;63,35768943;6,794764633;0,977306171;59,46520896;6,911106318;0,604617713;82,73433839;9,910821161;0,999532744;104,1808319
1862;160,3973388;7,920682797;42,3110058;9,435251909;0,705268838;10,65741966;9,904646928;197,480923;5,939073133;4,599441301;1,190110838;61,84909301;7,213675853;0,976793979;61,0836045;6,767113994;0,599833185;82,16656931;8,862206335;0,999424705;73,65545473
1863;160,97249;7,99919462;41,4891531;8,73771946;0,705136289;12,65957825;9,476441545;197,5182241;15,20372487;4,342330448;1,186786094;59,61909908;7,636395104;0,976237023;58,7935439;6,729395055;0,595265535;78,34955355;7,613942156;0,999353691;60,97107627
1864;161,622543;8,48526521;45,5820358;8,152705769;0,704488052;18,78445821;8,958858394;197,5456041;21,3369141;4,211443074;1,183495295;57,19432065;7,898808518;0,975633367;54,18663787;6,704093075;0,590966176;72,39229701;6,731534253;0,999281922;55,7077743
1865;162,2819782;8,822258192;48,64173869;8,4776588;0,703923811;23,78716637;9,653426555;197,5357984;29,38590512;3,94417708;1,180357051;53,63613508;7,92557294;0,974989458;46,93670408;6,554369164;0,586965876;65,68117647;6,109798985;0,999216741;51,93407241
1866;162,8773304;9,168297434;48,59907951;8,744346612;0,702964281;30,79666726;9,514426516;197,4538154;42,73831976;4,944349326;1,177472738;49,54219025;7,95840389;0,974360224;39,92607246;6,283536764;0,583697941;64,66509966;4,641845368;0,999118373;59,88713663
1867;163,3052151;9,711227123;46,85627868;9,525689535;0,701742616;32,77630403;9,647356383;197,4515439;50,07889206;7,578630158;1,174937408;45,14577229;8,170042342;0,973834011;34,18823758;6,028619303;0,581781467;67,436487;4,071120047;0,998875594;90,89686289
1868;163,4596951;10,23498487;42,76202633;10,12913866;0,698981284;44,31932924;9,421284935;197,5952194;59,62614077;10,02364695;1,172907728;40,21782261;8,70687633;0,973506106;29,32303674;6,040135872;0,580948376;71,06457908;5,024947772;0,998499771;113,4037636
1869;163,3191174;11,01637228;38,81579143;10,2113566;0,695523795;49,37088937;10,09629928;197,8451633;61,85858895;8,430020258;1,171483513;35,75625412;9,717451624;0,973424017;26,72415455;6,643254147;0,581450482;77,88956005;5,717096916;0,998042618;122,0407355
1870;162,8430567;11,61214521;33,53502533;10,7403108;0,69161126;49,68420569;9,886364147;198,1383202;69,56265716;5,313347647;1,170931454;33,12728864;11,1858983;0,973638384;27,52738522;7,489655767;0,582790982;79,24089015;5,679416905;0,997416757;133,8370975
1871;162,1412214;12,46294602;35,41028558;11,09040963;0,687696369;46,26126736;10,97647088;198,4707009;71,93483837;5,253675255;1,171696232;39,08063831;13,37582324;0,97418715;37,21850392;8,633126615;0,58462812;75,40296562;6,137737136;0,996523181;147,2044418
1872;161,3720058;12,70940478;39,31465145;10,65556769;0,682224508;62,45779261;9,599415611;198,869935;93,42302942;6,555758504;1,173819224;56,27334102;15,26657657;0,974650762;49,26794505;10,2778157;0,586705581;69,12691575;7,268354165;0,995312743;167,9339431
1873;160,8809017;12,72865299;36,43007664;9,41876489;0,676051454;77,40684708;10,53653201;199,4689454;126,0972526;3,710616338;1,177499448;81,71167536;15,72811502;0,974494569;62,68259112;12,36311234;0,589091622;71,01337159;9,182175634;0,993838763;182,3570451
1874;160,8515179;13,93242922;40,34391839;9,058125856;0,671345521;79,84559842;10,59287043;200,4545065;151,3111495;4,61699983;1,182375869;101,6025117;15,93308092;0,973620233;77,26847107;14,38916187;0,591105676;78,40768186;12,07793839;0,992068885;194,6152776
1875;160,9459237;15,11669455;46,05211208;10,87605884;0,670272963;71,30018494;10,53004561;201,5475296;145,1616045;9,978170588;1,187141717;93,73069318;16,62571029;0,972476077;91,26122778;15,64916652;0,59235691;91,94336956;15,9236638;0,990258949;170,8529644
1876;160,9114857;14,39877416;57,65467816;12,75568497;0,673476426;86,17184615;12,05757525;202,2445662;120,9813544;5,419425408;1,190171826;51,89413133;15,84440072;0,97124475;105,4763795;16,57333849;0,592596795;104,0255231;17,70731335;0,988263322;154,8470722
1877;160,5864576;12,00485555;77,20874922;14,00021466;0,677509553;111,3790286;13,01396412;202,403747;116,6546828;8,783701705;1,191927388;27,5591099;14,61764085;0,969863628;112,5663366;16,31905889;0,591970322;107,7557398;18,79794142;0,98635916;142,9638133
1878;159,8447063;9,82272902;102,6804485;14,03005187;0,677987199;110,258205;12,65907886;202,3086262;137,3567398;17,01194759;1,193085919;19,23899091;13,06655357;0,968001716;123,3481506;16,11017279;0,58975088;124,7705519;18,20032545;0,984387935;172,1784241
1879;158,8903876;8,469749208;120,9331689;12,4139711;0,672436374;115,5385983;10,85272875;202,1868053;134,2710086;20,7854887;1,19490129;28,89410564;11,47664089;0,965356952;134,570938;16,5716072;0,584555721;167,0915678;23,37754496;0,983188481;239,984261
1880;158,0021254;7,460516425;128,136165;9,729612229;0,665013065;122,2461209;9,698856575;202,05207;117,9932789;23,08898806;1,197452419;42,331896;9,619274024;0,962538152;129,4796697;15,193338;0,575800599;212,8361246;25,64497529;0,983424035;255,7734655
1881;157,4338035;7,323835687;120,9719306;7,951849135;0,658814644;115,4465221;8,510520417;201,7419889;100,9796381;21,21883953;1,200569526;54,04058834;7,854466227;0,960398381;111,7061567;13,37367239;0,568319013;188,2679212;16,37597555;0,984168679;202,7086682
1882;157,5135502;7,241710717;103,6889815;7,04311662;0,655003075;102,5350664;12,01575463;201,1902023;118,4342347;18,80581682;1,204047835;59,66036232;7,033531571;0,958999238;102,6785487;11,91694034;0,563487715;141,9476676;11,95532139;0,985152458;156,1028808
1883;158,1168998;6,958782217;99,19211433;6,762727799;0,652158022;105,3092264;12,20961453;200,2866828;173,6613991;21,28265832;1,207393965;55,753533;6,566855031;0,957980694;92,37805714;10,45305471;0,559595924;97,94609896;11,53014995;0,986394849;134,5875721
1884;158,9611456;6,968711871;100,6119403;6,983782707;0,650281965;126,1796368;10,37365301;198,3105225;212,2647213;23,34766627;1,210343012;47,68256441;6,954973965;0,957223422;79,54232632;9,726090898;0,556214443;77,89996746;11,17290695;0,987823155;126,2015685
